Distance_(microns),Value
0.00000,12.000
0.07345,11.549
0.14689,11.873
0.22034,16.820
0.29379,16.175
0.36723,10.490
0.44068,14.393
0.51413,18.280
0.58758,20.667
0.66102,29.320
0.73447,50.224
0.80792,69.084
0.88136,88.049
0.95481,92.362
1.02826,106.200
1.10170,108.306
1.17515,102.976
1.24860,98.629
1.32204,92.460
1.39549,82.026
1.46894,90.347
1.54239,94.320
1.61583,88.553
1.68928,99.015
1.76273,111.907
1.83617,116.020
1.90962,115.836
1.98307,116.520
2.05651,92.200
2.12996,75.323
2.20341,48.469
2.27685,47.703
2.35030,40.152
2.42375,30.869
2.49720,30.638
2.57064,14.000
