Distance_(microns),Value
0.00000,2.3334
0.07345,5.0311
0.14689,8.7914
0.22034,4.4793
0.29379,5.1252
0.36723,4.6460
0.44068,10.3748
0.51413,29.6561
0.58758,74.6659
0.66102,73.2187
0.73447,69.3128
0.80792,44.1877
0.88136,28.6667
0.95481,14.6875
1.02826,7.0625
1.10170,4.8125
1.17515,4.7500
1.24860,3.0312
1.32204,1.9167
1.39549,5.9062
1.46894,5.6249
1.54239,6.0729
1.61583,5.1249
1.68928,1.6249
1.76273,2.6666
1.83617,3.8752
1.90962,3.7500
1.98307,4.7604
2.05651,4.7499
2.12996,2.3749
2.20341,3.2290
2.27685,3.3435
2.35030,0.6665
