Distance_(microns),Value
0.00000,9.778
0.07345,10.746
0.14689,12.958
0.22034,12.100
0.29379,9.606
0.36723,11.675
0.44068,15.163
0.51413,25.934
0.58758,48.505
0.66102,77.261
0.73447,103.472
0.80792,126.129
0.88136,150.266
0.95481,161.071
1.02826,180.310
1.10170,183.454
1.17515,166.044
1.24860,168.177
1.32204,162.062
1.39549,160.889
1.46894,143.584
1.54239,150.036
1.61583,131.089
1.68928,127.132
1.76273,126.760
1.83617,105.348
1.90962,106.603
1.98307,88.966
2.05651,72.781
2.12996,53.311
2.20341,52.520
2.27685,55.519
2.35030,47.381
2.42375,45.187
2.49720,34.793
2.57064,34.866
2.64409,29.981
2.71754,29.073
2.79098,26.582
2.86443,24.060
2.93788,19.086
3.01132,14.568
3.08477,14.046
3.15822,13.117
3.23166,13.801
3.30511,14.882
3.37856,15.602
3.45200,10.000
