Distance_(microns),Value
0.00000,4.0001
0.07345,3.5227
0.14689,2.4847
0.22034,3.1748
0.29379,5.3150
0.36723,4.2097
0.44068,4.8518
0.51413,16.8394
0.58758,39.7071
0.66102,67.5297
0.73447,91.8593
0.80792,79.0086
0.88136,53.8561
0.95481,28.7128
1.02826,11.0620
1.10170,2.5638
1.17515,2.2500
1.24860,7.5408
1.32204,6.9096
1.39549,4.5081
1.46894,0.2917
1.54239,1.3836
1.61583,0.2663
1.68928,0.6995
1.76273,0.4133
1.83617,0.8125
1.90962,0.0000
1.98307,0.0000
2.05651,0.0000
2.12996,0.5709
2.20341,1.1302
2.27685,0.1209
2.35030,0.6600
2.42375,0.1389
2.49720,1.4369
2.57064,5.8255
2.64409,2.1558
2.71754,1.0202
2.79098,0.9994
2.86443,0.0686
2.93788,6.0000
