Distance_(microns),Value
0.00000,3.0000
0.07345,5.9294
0.14689,5.7150
0.22034,3.2287
0.29379,5.2500
0.36723,5.1719
0.44068,3.0250
0.51413,6.8225
0.58758,13.0000
0.66102,17.0000
0.73447,25.4375
0.80792,32.0031
0.88136,58.2900
0.95481,44.5500
1.02826,46.2900
1.10170,43.7344
1.17515,37.8400
1.24860,31.3494
1.32204,23.8200
1.39549,20.2325
1.46894,15.5000
1.54239,13.4575
1.61583,16.1700
1.68928,14.3669
1.76273,15.4000
1.83617,19.0781
1.90962,17.4575
1.98307,9.1425
2.05651,10.2100
2.12996,8.6044
2.20341,4.8125
2.27685,4.6544
2.35030,4.6400
2.42375,3.8038
2.49720,4.8350
2.57064,4.0781
2.64409,3.3600
2.71754,2.9288
2.79098,1.7800
2.86443,3.5794
2.93788,1.0000
