Distance_(microns),Value
0.00000,4.0000
0.07345,3.1942
0.14689,3.0902
0.22034,2.7087
0.29379,5.2762
0.36723,9.0482
0.44068,10.9380
0.51413,8.5303
0.58758,10.7052
0.66102,19.9876
0.73447,22.1164
0.80792,17.2500
0.88136,13.6426
0.95481,5.7218
1.02826,11.4339
1.10170,6.3161
1.17515,11.0213
1.24860,9.0778
1.32204,7.3967
1.39549,8.3540
1.46894,3.7590
1.54239,5.8967
1.61583,4.6667
1.68928,3.4242
1.76273,3.7479
1.83617,2.6694
1.90962,2.6233
1.98307,1.5455
2.05651,1.9718
2.12996,2.1687
2.20341,2.3781
2.27685,3.8836
2.35030,3.1942
2.42375,2.0000
