Distance_(microns),Value
0.00000,4.0000
0.07345,10.1176
0.14689,12.9412
0.22034,14.5294
0.29379,7.6471
0.36723,11.2647
0.44068,7.2353
0.51413,7.0000
0.58758,12.9412
0.66102,11.6471
0.73447,12.9412
0.80792,14.2941
0.88136,20.0588
0.95481,19.9118
1.02826,28.2353
1.10170,44.9706
1.17515,39.7059
1.24860,52.5000
1.32204,54.7647
1.39549,67.6765
1.46894,76.7647
1.54239,75.4118
1.61583,66.0000
1.68928,62.3824
1.76273,64.7647
1.83617,55.6176
1.90962,58.8824
1.98307,46.1176
2.05651,55.0000
2.12996,29.9412
2.20341,21.4706
2.27685,17.7647
2.35030,8.1765
2.42375,12.5882
2.49720,7.0000
