Distance_(microns),Value
0.00000,4.7500
0.07345,5.3223
0.14689,3.6157
0.22034,4.3884
0.29379,5.5468
0.36723,10.6804
0.44068,14.5620
0.51413,18.2948
0.58758,20.4697
0.66102,16.3967
0.73447,6.2259
0.80792,10.6667
0.88136,5.5331
0.95481,4.6749
1.02826,5.6371
1.10170,3.4132
1.17515,1.8526
1.24860,5.4215
1.32204,3.8843
1.39549,4.4738
1.46894,3.6674
1.54239,2.3388
1.61583,3.2500
1.68928,5.7163
1.76273,5.6302
1.83617,4.0992
1.90962,3.9828
1.98307,3.7603
2.05651,2.0565
2.12996,2.7824
2.20341,2.7996
2.27685,2.8457
2.35030,1.2156
2.42375,6.0000
