Distance_(microns),Value
0.00000,4.0000
0.07345,0.9554
0.14689,2.1388
0.22034,2.5230
0.29379,2.7297
0.36723,4.5245
0.44068,13.6245
0.51413,17.1819
0.58758,29.2023
0.66102,20.0482
0.73447,34.5230
0.80792,31.5544
0.88136,24.8641
0.95481,12.9080
1.02826,2.0343
1.10170,2.5135
1.17515,3.8108
1.24860,3.4865
1.32204,2.2462
1.39549,0.5135
1.46894,0.5961
1.54239,1.4259
1.61583,1.3499
1.68928,3.1921
1.76273,2.8291
1.83617,2.5223
1.90962,5.8240
1.98307,3.3638
2.05651,1.2177
2.12996,3.5990
2.20341,2.1519
2.27685,6.6910
2.35030,2.6275
2.42375,1.6976
2.49720,8.1169
2.57064,2.9861
2.64409,3.0504
2.71754,1.046E-11
