Distance_(microns),Value
0.00000,3.000
0.07345,0.709
0.14689,4.279
0.22034,3.515
0.29379,2.701
0.36723,5.400
0.44068,10.857
0.51413,20.833
0.58758,51.626
0.66102,87.969
0.73447,148.639
0.80792,148.126
0.88136,91.204
0.95481,60.570
1.02826,39.333
1.10170,18.786
1.17515,12.313
1.24860,10.774
1.32204,4.429
1.39549,6.915
1.46894,8.435
1.54239,5.500
1.61583,2.993
1.68928,2.338
1.76273,6.041
1.83617,8.447
1.90962,6.878
1.98307,2.959
2.05651,1.667
2.12996,6.728
2.20341,8.959
2.27685,7.366
2.35030,2.585
2.42375,4.107
2.49720,5.456
2.57064,1.000
2.64409,3.184
2.71754,0.451
2.79098,3.918
2.86443,5.995
2.93788,0.544
3.01132,0.026
3.08477,1.114E-11
