Distance_(microns),Value
0.00000,2.0000
0.07345,0.8750
0.14689,8.7500
0.22034,1.3750
0.29379,2.5000
0.36723,0.7500
0.44068,2.0000
0.51413,4.1250
0.58758,9.0000
0.66102,14.5000
0.73447,12.2500
0.80792,23.2500
0.88136,30.0000
0.95481,27.3750
1.02826,17.2500
1.10170,16.1250
1.17515,19.0000
1.24860,5.6250
1.32204,3.7500
1.39549,6.3750
1.46894,3.5000
1.54239,8.7500
1.61583,6.0000
1.68928,6.7500
1.76273,6.0000
1.83617,7.0000
1.90962,8.0000
1.98307,5.8750
2.05651,2.5000
2.12996,6.1250
2.20341,3.5000
2.27685,3.2500
2.35030,1.0000
