Distance_(microns),Value
0.00000,7.0000
0.07345,3.7722
0.14689,2.0333
0.22034,1.8300
0.29379,6.1556
0.36723,3.7778
0.44068,5.7900
0.51413,6.4311
0.58758,19.4644
0.66102,23.4700
0.73447,16.6944
0.80792,15.4900
0.88136,17.9600
0.95481,13.7156
1.02826,10.0233
1.10170,11.5000
1.17515,9.9556
1.24860,11.6056
1.32204,15.5100
1.39549,19.5133
1.46894,15.9444
1.54239,12.1300
1.61583,9.8311
1.68928,7.0678
1.76273,4.3400
1.83617,2.3611
1.90962,3.0389
1.98307,3.8800
2.05651,1.4333
2.12996,2.8156
2.20341,4.0000
