Distance_(microns),Value
0.00000,4.0000
0.07345,3.8912
0.14689,2.6481
0.22034,6.3333
0.29379,8.3704
0.36723,9.1991
0.44068,14.4167
0.51413,15.9861
0.58758,15.8519
0.66102,14.1875
0.73447,13.2778
0.80792,8.7037
0.88136,7.6667
0.95481,5.1782
1.02826,4.4167
1.10170,4.6458
1.17515,5.4444
1.24860,6.3565
1.32204,5.2500
1.39549,5.3819
1.46894,5.2593
1.54239,3.5625
1.61583,5.0370
1.68928,7.2269
1.76273,8.3333
1.83617,11.9560
1.90962,10.1111
1.98307,12.1875
2.05651,9.6296
2.12996,5.2569
2.20341,4.1667
2.27685,5.9792
2.35030,5.4815
2.42375,3.8542
2.49720,5.5463
2.57064,4.0856
2.64409,5.0000
