Distance_(microns),Value
0.00000,17.000
0.07345,14.478
0.14689,17.478
0.22034,15.261
0.29379,17.391
0.36723,20.043
0.44068,31.522
0.51413,26.217
0.58758,29.130
0.66102,44.478
0.73447,55.174
0.80792,65.391
0.88136,70.043
0.95481,78.783
1.02826,91.739
1.10170,98.652
1.17515,121.826
1.24860,114.391
1.32204,125.696
1.39549,136.348
1.46894,149.565
1.54239,146.217
1.61583,140.043
1.68928,107.000
1.76273,107.217
1.83617,113.304
1.90962,97.609
1.98307,105.652
2.05651,86.435
2.12996,57.652
2.20341,55.130
2.27685,55.087
2.35030,46.174
2.42375,39.826
2.49720,37.826
2.57064,36.478
2.64409,24.783
2.71754,19.391
2.79098,16.696
2.86443,8.435
2.93788,3.913
3.01132,10.957
3.08477,10.043
3.15822,16.826
3.23166,6.870
3.30511,9.478
3.37856,11.000
