Distance_(microns),Value
0.00000,12.000
0.07345,11.651
0.14689,11.023
0.22034,12.372
0.29379,9.837
0.36723,10.349
0.44068,17.000
0.51413,29.535
0.58758,38.302
0.66102,79.442
0.73447,117.744
0.80792,188.884
0.88136,225.419
0.95481,253.814
1.02826,254.930
1.10170,253.930
1.17515,246.116
1.24860,247.628
1.32204,255.000
1.39549,241.116
1.46894,228.209
1.54239,218.419
1.61583,191.884
1.68928,165.581
1.76273,148.651
1.83617,142.535
1.90962,124.535
1.98307,114.581
2.05651,104.186
2.12996,108.116
2.20341,70.256
2.27685,81.907
2.35030,52.907
2.42375,46.581
2.49720,51.372
2.57064,46.186
2.64409,42.419
2.71754,31.326
2.79098,28.442
2.86443,23.721
2.93788,14.744
3.01132,11.233
3.08477,15.070
3.15822,14.000
