Distance_(microns),Value
0.00000,17.000
0.07345,23.225
0.14689,19.047
0.22034,20.408
0.29379,18.728
0.36723,18.714
0.44068,16.118
0.51413,16.383
0.58758,15.492
0.66102,13.379
0.73447,27.538
0.80792,38.310
0.88136,59.118
0.95481,82.333
1.02826,99.382
1.10170,116.568
1.17515,138.129
1.24860,146.778
1.32204,154.734
1.39549,163.705
1.46894,157.782
1.54239,141.556
1.61583,137.307
1.68928,136.130
1.76273,134.136
1.83617,117.638
1.90962,111.222
1.98307,113.592
2.05651,83.527
2.12996,60.387
2.20341,46.030
2.27685,46.716
2.35030,43.507
2.42375,28.379
2.49720,27.876
2.57064,20.905
2.64409,18.089
2.71754,11.356
2.79098,9.321
2.86443,13.000
