Distance_(microns),Value
0.00000,13.0000
0.07345,13.2105
0.14689,13.0000
0.22034,15.6842
0.29379,13.1579
0.36723,6.4737
0.44068,7.6316
0.51413,11.7368
0.58758,10.7368
0.66102,20.5263
0.73447,29.3158
0.80792,38.8421
0.88136,66.3684
0.95481,84.5263
1.02826,99.6842
1.10170,87.8421
1.17515,100.8421
1.24860,96.5789
1.32204,102.8421
1.39549,113.0000
1.46894,89.4211
1.54239,92.1579
1.61583,90.1053
1.68928,76.6316
1.76273,68.4211
1.83617,68.9474
1.90962,62.9474
1.98307,62.8421
2.05651,66.8421
2.12996,46.6316
2.20341,44.1579
2.27685,35.3684
2.35030,42.1053
2.42375,36.6316
2.49720,30.5789
2.57064,33.1579
2.64409,28.1579
2.71754,23.3158
2.79098,27.0000
