Distance_(microns),Value
0.00000,3.2500
0.07345,3.2500
0.14689,1.4824
0.22034,3.7190
0.29379,6.6641
0.36723,10.5898
0.44068,23.5654
0.51413,24.5598
0.58758,21.4219
0.66102,20.4404
0.73447,24.0361
0.80792,33.3528
0.88136,39.2422
0.95481,32.3682
1.02826,32.2744
1.10170,25.4814
1.17515,18.0000
1.24860,19.4863
1.32204,14.3311
1.39549,13.4919
1.46894,9.9062
1.54239,6.1987
1.61583,4.8037
1.68928,8.9548
1.76273,8.2656
1.83617,9.2104
1.90962,9.9668
1.98307,9.3594
2.05651,3.2852
2.12996,0.5640
2.20341,0.0000
2.27685,0.2673
2.35030,6.0000
