Distance_(microns),Value
0.00000,8.250
0.07345,9.916
0.14689,10.102
0.22034,13.198
0.29379,19.009
0.36723,18.847
0.44068,27.563
0.51413,52.300
0.58758,81.564
0.66102,102.520
0.73447,119.923
0.80792,120.612
0.88136,117.956
0.95481,120.331
1.02826,126.200
1.10170,141.776
1.17515,143.523
1.24860,142.706
1.32204,136.000
1.39549,122.724
1.46894,123.510
1.54239,122.000
1.61583,106.136
1.68928,95.178
1.76273,69.829
1.83617,49.122
1.90962,51.517
1.98307,33.137
2.05651,29.850
2.12996,27.090
2.20341,29.495
2.27685,21.880
2.35030,14.646
2.42375,14.135
2.49720,14.365
2.57064,10.000
