Distance_(microns),Value
0.00000,12.0000
0.07345,7.1351
0.14689,5.6486
0.22034,7.4324
0.29379,6.8378
0.36723,6.4324
0.44068,2.2973
0.51413,3.4324
0.58758,4.8649
0.66102,11.7838
0.73447,30.9459
0.80792,52.1622
0.88136,48.0811
0.95481,47.2973
1.02826,26.6486
1.10170,10.1081
1.17515,6.7297
1.24860,6.8649
1.32204,0.2162
1.39549,11.6757
1.46894,9.3784
1.54239,1.0811
1.61583,9.6486
1.68928,0.4865
1.76273,0.8108
1.83617,1.1892
1.90962,2.5676
1.98307,4.1622
2.05651,3.8919
2.12996,0.5405
2.20341,4.0270
2.27685,0.0000
2.35030,0.0000
2.42375,0.0000
2.49720,3.6757
2.57064,0.0000
2.64409,0.1081
2.71754,2.728E-12
