Distance_(microns),Value
0.00000,2.0000
0.07345,2.0138
0.14689,4.2871
0.22034,4.0415
0.29379,1.2778
0.36723,3.6528
0.44068,11.6991
0.51413,23.1852
0.58758,41.2936
0.66102,51.5104
0.73447,64.9288
0.80792,61.5847
0.88136,67.3369
0.95481,50.8089
1.02826,29.6660
1.10170,22.9855
1.17515,19.3431
1.24860,14.2009
1.32204,11.7709
1.39549,10.3627
1.46894,10.1156
1.54239,11.0651
1.61583,11.4952
1.68928,8.9340
1.76273,4.5185
1.83617,4.1171
1.90962,4.2434
1.98307,4.7967
2.05651,6.2979
2.12996,7.3711
2.20341,4.0423
2.27685,2.0706
2.35030,3.3278
2.42375,2.3901
2.49720,2.8637
2.57064,1.0386
2.64409,1.1666
