Distance_(microns),Value
0.00000,3.0000
0.07345,1.7563
0.14689,0.4401
0.22034,0.0699
0.29379,1.0206
0.36723,1.9635
0.44068,9.0873
0.51413,29.1733
0.58758,36.2720
0.66102,36.8711
0.73447,40.4039
0.80792,29.3943
0.88136,10.4248
0.95481,3.2555
1.02826,0.6601
1.10170,2.5838
1.17515,3.5186
1.24860,2.3287
1.32204,4.6960
1.39549,5.6696
1.46894,3.1181
1.54239,1.3158
1.61583,1.8696
1.68928,2.2454
1.76273,0.4612
1.83617,2.2745
1.90962,1.5717
1.98307,2.8187
2.05651,9.2219
2.12996,2.0721
2.20341,0.7973
2.27685,2.0833
