Distance_(microns),Value
0.00000,5.5000
0.07345,5.7117
0.14689,6.0041
0.22034,7.2231
0.29379,12.9366
0.36723,21.1203
0.44068,20.7789
0.51413,24.6318
0.58758,29.4552
0.66102,26.3140
0.73447,27.0028
0.80792,23.4444
0.88136,17.0455
0.95481,12.1800
1.02826,11.9555
1.10170,11.0413
1.17515,8.5034
1.24860,9.5023
1.32204,7.8678
1.39549,8.9504
1.46894,6.1063
1.54239,4.7851
1.61583,4.1389
1.68928,0.9229
1.76273,1.3781
1.83617,3.9431
1.90962,5.0014
1.98307,4.1901
2.05651,1.1504
2.12996,2.8705
2.20341,3.4008
2.27685,3.8779
2.35030,5.3912
2.42375,6.0000
