Distance_(microns),Value
0.00000,2.4167
0.07345,1.5759
0.14689,4.7500
0.22034,4.4717
0.29379,4.1191
0.36723,7.3265
0.44068,9.5550
0.51413,11.4445
0.58758,9.1329
0.66102,6.6893
0.73447,8.7047
0.80792,9.8572
0.88136,8.8833
0.95481,7.5601
1.02826,9.7499
1.10170,9.8300
1.17515,6.3503
1.24860,7.5102
1.32204,8.0856
1.39549,8.4422
1.46894,9.8112
1.54239,8.7778
1.61583,8.5691
1.68928,11.0000
1.76273,7.3072
1.83617,8.8095
1.90962,9.9082
1.98307,5.0975
2.05651,2.4444
2.12996,6.8367
2.20341,7.0391
2.27685,1.8617
2.35030,1.8469
2.42375,5.0794
2.49720,4.3294
2.57064,6.139E-12
