Distance_(microns),Value
0.00000,6.0000
0.07345,4.2903
0.14689,0.0000
0.22034,7.4516
0.29379,10.4516
0.36723,4.3871
0.44068,3.9355
0.51413,9.0968
0.58758,21.7742
0.66102,29.9677
0.73447,29.5484
0.80792,14.3226
0.88136,11.5806
0.95481,8.5161
1.02826,9.9355
1.10170,7.2581
1.17515,2.5484
1.24860,1.2903
1.32204,0.0000
1.39549,2.8387
1.46894,6.5484
1.54239,1.9355
1.61583,1.8710
1.68928,1.7742
1.76273,2.0323
1.83617,0.0000
1.90962,0.5161
1.98307,3.0000
2.05651,1.4516
2.12996,0.7742
2.20341,4.5161
2.27685,2.0000
