Distance_(microns),Value
0.00000,2.000
0.07345,10.476
0.14689,0.000
0.22034,1.429
0.29379,2.429
0.36723,1.000
0.44068,7.429
0.51413,4.000
0.58758,4.143
0.66102,4.429
0.73447,22.000
0.80792,46.571
0.88136,72.857
0.95481,107.524
1.02826,94.000
1.10170,40.857
1.17515,22.048
1.24860,17.190
1.32204,6.714
1.39549,15.048
1.46894,7.238
1.54239,8.000
1.61583,11.905
1.68928,8.714
1.76273,4.571
1.83617,3.190
1.90962,7.524
1.98307,13.286
2.05651,6.333
2.12996,2.286
2.20341,0.000
2.27685,0.000
2.35030,5.524
2.42375,3.429
2.49720,4.714
2.57064,2.333
2.64409,5.571
2.71754,5.000
2.79098,8.667
2.86443,7.857
2.93788,6.476
3.01132,4.381
3.08477,4.000
