Distance_(microns),Value
0.00000,3.0000
0.07345,3.0769
0.14689,4.0000
0.22034,2.7692
0.29379,7.2051
0.36723,3.1282
0.44068,7.6923
0.51413,6.8205
0.58758,4.2051
0.66102,6.9231
0.73447,13.2308
0.80792,9.5897
0.88136,12.3846
0.95481,15.3333
1.02826,11.9231
1.10170,15.2308
1.17515,3.8205
1.24860,9.5641
1.32204,11.9231
1.39549,7.0256
1.46894,9.9487
1.54239,6.4615
1.61583,3.8205
1.68928,6.4615
1.76273,9.2308
1.83617,10.2051
1.90962,9.6667
1.98307,7.3846
2.05651,5.4359
2.12996,9.7179
2.20341,5.0000
2.27685,5.8205
2.35030,4.1795
2.42375,4.6154
2.49720,4.2564
2.57064,5.8974
2.64409,6.7692
2.71754,5.8462
2.79098,2.0256
2.86443,1.0000
