Distance_(microns),Value
0.00000,20.0000
0.07345,18.9744
0.14689,18.5385
0.22034,9.2308
0.29379,14.7949
0.36723,23.9487
0.44068,18.4615
0.51413,17.6410
0.58758,15.9487
0.66102,17.1538
0.73447,16.2308
0.80792,20.9744
0.88136,18.2308
0.95481,34.0000
1.02826,23.5897
1.10170,44.8462
1.17515,47.0513
1.24860,61.7692
1.32204,71.4615
1.39549,73.6154
1.46894,67.5385
1.54239,70.3077
1.61583,79.1795
1.68928,72.9487
1.76273,65.6154
1.83617,68.8205
1.90962,57.0000
1.98307,44.6923
2.05651,38.8718
2.12996,25.7179
2.20341,18.9231
2.27685,15.9744
2.35030,15.4615
2.42375,12.8462
2.49720,6.3846
2.57064,7.6923
2.64409,16.0000
2.71754,4.0513
2.79098,6.8974
2.86443,9.0000
