Distance_(microns),Value
0.00000,4.5000
0.07345,6.8374
0.14689,8.0715
0.22034,5.3710
0.29379,5.0367
0.36723,5.0999
0.44068,5.8117
0.51413,15.3091
0.58758,18.8658
0.66102,22.7417
0.73447,15.1969
0.80792,9.8702
0.88136,12.6631
0.95481,8.4943
1.02826,5.9571
1.10170,11.2180
1.17515,7.2825
1.24860,8.4248
1.32204,8.1335
1.39549,7.5161
1.46894,5.9792
1.54239,2.6254
1.61583,4.5856
1.68928,2.9657
1.76273,5.0247
1.83617,3.7432
1.90962,3.9454
1.98307,2.3665
2.05651,2.8319
2.12996,3.0252
2.20341,1.2901
2.27685,1.0000
