Distance_(microns),Value
0.00000,19.000
0.07345,14.111
0.14689,10.515
0.22034,12.314
0.29379,12.152
0.36723,10.253
0.44068,10.407
0.51413,10.337
0.58758,19.352
0.66102,24.388
0.73447,35.233
0.80792,53.853
0.88136,73.942
0.95481,89.766
1.02826,105.213
1.10170,125.229
1.17515,116.003
1.24860,133.242
1.32204,133.044
1.39549,135.500
1.46894,113.524
1.54239,118.985
1.61583,121.407
1.68928,102.827
1.76273,107.111
1.83617,80.339
1.90962,70.579
1.98307,67.044
2.05651,64.421
2.12996,50.317
2.20341,37.271
2.27685,31.316
2.35030,21.463
2.42375,13.506
2.49720,11.770
2.57064,10.259
2.64409,9.019
2.71754,15.057
2.79098,7.000
