Distance_(microns),Value
0.00000,14.500
0.07345,12.087
0.14689,12.482
0.22034,18.959
0.29379,19.188
0.36723,30.137
0.44068,51.907
0.51413,63.800
0.58758,86.531
0.66102,114.595
0.73447,143.932
0.80792,176.889
0.88136,172.105
0.95481,176.667
1.02826,181.172
1.10170,175.967
1.17515,173.310
1.24860,158.887
1.32204,152.690
1.39549,111.836
1.46894,112.430
1.54239,99.893
1.61583,82.722
1.68928,72.196
1.76273,65.822
1.83617,51.437
1.90962,45.891
1.98307,33.273
2.05651,16.985
2.12996,26.565
2.20341,23.058
2.27685,21.398
2.35030,12.516
2.42375,23.000
