Distance_(microns),Value
0.00000,4.0000
0.07345,3.1053
0.14689,4.0000
0.22034,6.6842
0.29379,3.8947
0.36723,2.5263
0.44068,6.2632
0.51413,3.0526
0.58758,3.4737
0.66102,6.1053
0.73447,9.7895
0.80792,8.4211
0.88136,13.4737
0.95481,9.3158
1.02826,6.6842
1.10170,3.9474
1.17515,5.3684
1.24860,6.5789
1.32204,3.7895
1.39549,2.0000
1.46894,3.1053
1.54239,4.5789
1.61583,0.0000
1.68928,4.2632
1.76273,2.0526
1.83617,6.8947
1.90962,5.0000
1.98307,5.0000
2.05651,6.0000
2.12996,8.6316
2.20341,2.4211
2.27685,6.1579
2.35030,2.6316
2.42375,2.4737
2.49720,3.6842
2.57064,4.7895
2.64409,2.8421
2.71754,2.7895
2.79098,2.0000
