Distance_(microns),Value
0.00000,39.000
0.07345,35.556
0.14689,30.825
0.22034,32.821
0.29379,34.841
0.36723,27.659
0.44068,30.143
0.51413,25.750
0.58758,18.270
0.66102,14.429
0.73447,20.683
0.80792,20.496
0.88136,23.714
0.95481,27.813
1.02826,40.333
1.10170,58.821
1.17515,80.476
1.24860,83.401
1.32204,83.571
1.39549,95.821
1.46894,100.810
1.54239,116.750
1.61583,118.508
1.68928,102.524
1.76273,99.286
1.83617,93.052
1.90962,80.714
1.98307,70.179
2.05651,69.222
2.12996,56.655
2.20341,46.143
2.27685,51.972
2.35030,49.048
2.42375,37.607
2.49720,36.317
2.57064,35.444
2.64409,22.571
2.71754,26.183
2.79098,17.556
2.86443,16.607
2.93788,12.238
3.01132,9.635
3.08477,8.000
