Distance_(microns),Value
0.00000,10.500
0.07345,8.185
0.14689,8.814
0.22034,8.083
0.29379,6.260
0.36723,7.417
0.44068,9.231
0.51413,6.965
0.58758,9.201
0.66102,16.462
0.73447,18.762
0.80792,23.106
0.88136,28.225
0.95481,36.139
1.02826,59.996
1.10170,79.219
1.17515,82.354
1.24860,107.444
1.32204,109.956
1.39549,138.752
1.46894,127.054
1.54239,120.704
1.61583,145.788
1.68928,146.586
1.76273,143.749
1.83617,143.713
1.90962,134.361
1.98307,156.490
2.05651,129.345
2.12996,132.165
2.20341,105.649
2.27685,81.509
2.35030,72.896
2.42375,58.164
2.49720,52.903
2.57064,45.868
2.64409,37.235
2.71754,37.443
2.79098,28.095
2.86443,22.000
