Distance_(microns),Value
0.00000,4.0278
0.07345,5.6069
0.14689,1.2719
0.22034,0.3956
0.29379,2.1785
0.36723,3.7859
0.44068,33.0297
0.51413,62.4837
0.58758,53.1876
0.66102,30.1719
0.73447,28.7249
0.80792,16.4558
0.88136,12.0246
0.95481,6.8889
1.02826,2.1940
1.10170,2.6210
1.17515,5.2644
1.24860,1.5903
1.32204,4.4514
1.39549,10.1805
1.46894,8.2579
1.54239,1.9347
1.61583,2.5620
1.68928,6.1472
1.76273,7.5617
1.83617,0.3893
1.90962,6.0313
1.98307,0.9410
2.05651,3.1303
2.12996,8.3365
2.20341,4.5131
2.27685,7.9420
2.35030,1.0429
2.42375,2.6802
2.49720,3.7963
2.57064,0.9812
2.64409,1.0000
