Distance_(microns),Value
0.00000,0.0000
0.07345,7.3750
0.14689,10.0000
0.22034,8.9375
0.29379,13.5000
0.36723,24.6875
0.44068,37.5000
0.51413,35.8125
0.58758,20.0000
0.66102,9.5000
0.73447,8.0000
0.80792,3.1875
0.88136,5.0000
0.95481,7.5000
1.02826,7.5000
1.10170,7.0625
1.17515,8.0000
1.24860,7.8125
1.32204,10.2500
1.39549,3.5625
1.46894,3.5000
1.54239,4.1875
1.61583,3.0000
1.68928,0.8125
1.76273,1.0000
1.83617,3.8125
1.90962,1.0000
1.98307,1.8750
2.05651,3.0000
2.12996,4.6875
2.20341,0.0000
2.27685,1.7500
2.35030,7.0000
2.42375,6.4375
2.49720,3.2500
2.57064,5.8750
2.64409,9.0000
2.71754,8.0000
2.79098,2.2500
2.86443,1.8125
2.93788,0.0000
