Distance_(microns),Value
0.00000,3.0000
0.07345,3.0488
0.14689,6.8049
0.22034,5.0000
0.29379,9.2195
0.36723,3.9756
0.44068,10.4146
0.51413,9.6341
0.58758,11.2195
0.66102,17.1951
0.73447,11.5122
0.80792,10.1463
0.88136,8.2439
0.95481,8.2683
1.02826,6.3659
1.10170,8.0000
1.17515,8.7805
1.24860,6.1707
1.32204,5.8780
1.39549,10.7805
1.46894,4.0976
1.54239,2.0732
1.61583,10.3659
1.68928,6.0000
1.76273,4.3415
1.83617,5.5610
1.90962,7.0000
1.98307,1.6829
2.05651,5.6341
2.12996,0.8293
2.20341,5.5366
2.27685,1.9756
2.35030,2.5610
2.42375,5.2195
2.49720,4.2927
2.57064,6.0000
2.64409,2.0000
2.71754,3.6098
2.79098,0.8537
2.86443,0.2927
2.93788,2.0976
3.01132,1.0000
