Distance_(microns),Value
0.00000,9.0000
0.07345,11.8519
0.14689,14.6296
0.22034,22.3333
0.29379,26.5926
0.36723,31.2407
0.44068,57.8333
0.51413,59.7037
0.58758,80.6759
0.66102,72.5000
0.73447,76.6019
0.80792,70.6296
0.88136,87.0833
0.95481,90.3519
1.02826,81.5185
1.10170,77.8333
1.17515,81.1852
1.24860,83.3889
1.32204,75.2500
1.39549,75.0000
1.46894,87.4907
1.54239,77.0000
1.61583,71.5370
1.68928,66.2407
1.76273,56.0000
1.83617,50.7778
1.90962,43.7407
1.98307,41.5000
2.05651,33.4352
2.12996,27.8704
2.20341,26.0000
2.27685,22.2037
2.35030,19.6481
2.42375,13.6667
2.49720,10.2685
2.57064,10.6296
2.64409,10.7500
