Distance_(microns),Value
0.00000,24.000
0.07345,26.617
0.14689,22.247
0.22034,31.333
0.29379,37.370
0.36723,49.963
0.44068,88.111
0.51413,120.025
0.58758,145.148
0.66102,185.000
0.73447,192.012
0.80792,174.593
0.88136,182.778
0.95481,183.840
1.02826,177.049
1.10170,170.556
1.17515,157.086
1.24860,142.778
1.32204,165.000
1.39549,138.284
1.46894,126.543
1.54239,110.889
1.61583,102.778
1.68928,100.778
1.76273,89.222
1.83617,76.901
1.90962,56.259
1.98307,45.000
2.05651,42.383
2.12996,30.790
2.20341,26.556
2.27685,24.123
2.35030,20.889
2.42375,16.556
2.49720,14.827
2.57064,14.593
2.64409,6.000
