Distance_(microns),Value
0.00000,6.0000
0.07345,8.5814
0.14689,4.0000
0.22034,4.7907
0.29379,6.0000
0.36723,6.0000
0.44068,15.7674
0.51413,30.4186
0.58758,58.4419
0.66102,68.8837
0.73447,62.0000
0.80792,45.3721
0.88136,22.7674
0.95481,16.4651
1.02826,9.1860
1.10170,10.2326
1.17515,8.8837
1.24860,10.8837
1.32204,10.2791
1.39549,8.3953
1.46894,9.6047
1.54239,7.0000
1.61583,8.9302
1.68928,5.3953
1.76273,3.0000
1.83617,5.7442
1.90962,5.0000
1.98307,5.4186
2.05651,3.0000
2.12996,4.9535
2.20341,2.0000
2.27685,1.4884
2.35030,2.0000
2.42375,3.0930
2.49720,3.7442
2.57064,3.1163
2.64409,2.9767
2.71754,2.6744
2.79098,4.4419
2.86443,4.3953
2.93788,2.2093
3.01132,1.0000
3.08477,1.8605
3.15822,1.0000
