Distance_(microns),Value
0.00000,0.7500
0.07345,1.6163
0.14689,5.9012
0.22034,8.2849
0.29379,6.2093
0.36723,5.5116
0.44068,4.3953
0.51413,11.6395
0.58758,25.0814
0.66102,42.2733
0.73447,80.4070
0.80792,79.4128
0.88136,42.2791
0.95481,32.8256
1.02826,14.9128
1.10170,4.9884
1.17515,11.7558
1.24860,13.7558
1.32204,8.0174
1.39549,7.2733
1.46894,6.7384
1.54239,7.7674
1.61583,6.3837
1.68928,2.8895
1.76273,3.5814
1.83617,5.0349
1.90962,7.2616
1.98307,7.0988
2.05651,4.5116
2.12996,2.0000
2.20341,1.4942
2.27685,2.2384
2.35030,2.1686
2.42375,3.6512
2.49720,4.2791
2.57064,3.5698
2.64409,3.0291
2.71754,1.5988
2.79098,2.2965
2.86443,3.3953
2.93788,1.6977
3.01132,0.0000
3.08477,1.9593
3.15822,2.5000
