Distance_(microns),Value
0.00000,7.000
0.07345,6.833
0.14689,0.238
0.22034,1.071
0.29379,1.095
0.36723,3.524
0.44068,0.429
0.51413,3.333
0.58758,4.048
0.66102,4.000
0.73447,27.048
0.80792,39.024
0.88136,103.286
0.95481,149.952
1.02826,149.333
1.10170,109.643
1.17515,53.619
1.24860,26.619
1.32204,19.286
1.39549,12.357
1.46894,9.905
1.54239,9.000
1.61583,6.000
1.68928,5.905
1.76273,5.000
1.83617,7.214
1.90962,2.524
1.98307,9.071
2.05651,4.667
2.12996,3.310
2.20341,2.000
2.27685,1.738
2.35030,3.810
2.42375,2.000
2.49720,2.571
2.57064,0.500
2.64409,3.429
2.71754,3.524
2.79098,7.238
2.86443,0.000
2.93788,0.000
3.01132,0.000
3.08477,2.000
