Distance_(microns),Value
0.00000,3.5000
0.07345,6.4614
0.14689,7.6186
0.22034,5.9373
0.29379,6.7355
0.36723,6.3571
0.44068,2.2173
0.51413,4.0200
0.58758,5.5637
0.66102,8.2386
0.73447,11.2653
0.80792,13.7339
0.88136,17.0947
0.95481,14.4888
1.02826,12.6500
1.10170,13.2296
1.17515,6.8890
1.24860,5.2308
1.32204,5.6022
1.39549,6.8547
1.46894,2.4133
1.54239,2.9900
1.61583,2.5139
1.68928,2.5284
1.76273,2.7963
1.83617,4.9082
1.90962,4.6310
1.98307,3.8035
2.05651,4.3500
2.12996,4.7006
2.20341,2.5867
2.27685,1.3090
2.35030,1.2516
2.42375,2.6237
2.49720,2.6869
2.57064,2.0000
