Distance_(microns),Value
0.00000,3.5000
0.07345,1.6023
0.14689,4.2200
0.22034,6.3449
0.29379,6.8264
0.36723,9.6626
0.44068,9.4065
0.51413,8.1532
0.58758,14.1012
0.66102,22.1113
0.73447,12.4282
0.80792,13.2188
0.88136,17.9835
0.95481,3.1830
1.02826,7.4091
1.10170,10.8423
1.17515,1.5682
1.24860,4.3680
1.32204,2.5021
1.39549,2.3448
1.46894,3.8099
1.54239,6.8883
1.61583,6.0000
1.68928,3.1770
1.76273,1.6074
1.83617,2.7815
1.90962,4.3414
1.98307,3.1955
2.05651,5.8017
2.12996,5.0059
2.20341,1.5372
2.27685,2.1032
2.35030,2.7748
2.42375,1.4062
2.49720,0.7727
2.57064,0.2501
2.64409,0.3388
2.71754,1.3032
2.79098,3.8332
2.86443,3.5067
2.93788,0.2748
3.01132,0.0000
3.08477,0.0356
3.15822,0.7354
3.23166,6.821E-12
