Distance_(microns),Value
0.00000,13.000
0.07345,10.261
0.14689,11.130
0.22034,11.543
0.29379,17.043
0.36723,19.348
0.44068,24.174
0.51413,28.696
0.58758,34.826
0.66102,44.326
0.73447,68.522
0.80792,101.457
0.88136,123.304
0.95481,186.435
1.02826,220.565
1.10170,243.022
1.17515,242.957
1.24860,251.304
1.32204,251.000
1.39549,248.304
1.46894,232.870
1.54239,249.000
1.61583,234.304
1.68928,219.000
1.76273,207.783
1.83617,190.261
1.90962,185.435
1.98307,163.957
2.05651,124.000
2.12996,151.217
2.20341,104.870
2.27685,100.891
2.35030,87.522
2.42375,64.457
2.49720,64.739
2.57064,53.109
2.64409,46.913
2.71754,40.957
2.79098,37.391
2.86443,31.326
2.93788,28.261
3.01132,23.587
3.08477,17.391
3.15822,14.391
3.23166,17.348
3.30511,14.130
3.37856,15.000
