Distance_(microns),Value
0.00000,13.028
0.07345,16.405
0.14689,13.462
0.22034,16.569
0.29379,10.307
0.36723,10.066
0.44068,13.503
0.51413,16.021
0.58758,13.980
0.66102,23.788
0.73447,24.562
0.80792,40.132
0.88136,69.190
0.95481,95.842
1.02826,154.290
1.10170,210.594
1.17515,235.128
1.24860,251.831
1.32204,248.541
1.39549,255.000
1.46894,255.000
1.54239,255.000
1.61583,255.000
1.68928,254.658
1.76273,251.160
1.83617,254.117
1.90962,248.250
1.98307,248.777
2.05651,224.491
2.12996,179.775
2.20341,160.815
2.27685,136.847
2.35030,131.439
2.42375,90.115
2.49720,82.066
2.57064,61.774
2.64409,50.848
2.71754,46.538
2.79098,39.052
2.86443,35.543
2.93788,29.752
3.01132,24.864
3.08477,16.707
3.15822,26.327
3.23166,13.814
3.30511,15.239
3.37856,18.979
3.45200,23.000
