Distance_(microns),Value
0.00000,5.7500
0.07345,7.2993
0.14689,8.7137
0.22034,12.4187
0.29379,18.7569
0.36723,17.6695
0.44068,12.0943
0.51413,12.4689
0.58758,10.0580
0.66102,7.1471
0.73447,4.8824
0.80792,7.0311
0.88136,4.5268
0.95481,3.3893
1.02826,9.2855
1.10170,4.2457
1.17515,7.3521
1.24860,7.5000
1.32204,10.5882
1.39549,7.8910
1.46894,7.9628
1.54239,3.9273
1.61583,3.7647
1.68928,2.2768
1.76273,3.5381
1.83617,8.3010
1.90962,3.7768
1.98307,3.6938
2.05651,4.1427
2.12996,6.4931
2.20341,5.8028
2.27685,3.9948
2.35030,3.6713
2.42375,3.3910
2.49720,2.7500
