Distance_(microns),Value
0.00000,1.0000
0.07345,1.1957
0.14689,2.6087
0.22034,0.5870
0.29379,0.2609
0.36723,4.3261
0.44068,8.2609
0.51413,11.6304
0.58758,14.6957
0.66102,34.7174
0.73447,35.2174
0.80792,69.0652
0.88136,65.4348
0.95481,73.0870
1.02826,58.0000
1.10170,42.1739
1.17515,23.9130
1.24860,5.3261
1.32204,0.5217
1.39549,8.0000
1.46894,3.0000
1.54239,1.4783
1.61583,3.1304
1.68928,2.0000
1.76273,1.3043
1.83617,2.3696
1.90962,5.2174
1.98307,1.7609
2.05651,4.1304
2.12996,14.3261
2.20341,1.4348
2.27685,0.1087
2.35030,3.0000
2.42375,0.4565
2.49720,2.3478
2.57064,0.0000
2.64409,3.0435
2.71754,4.4130
2.79098,3.3913
2.86443,3.1957
2.93788,5.3478
3.01132,5.0217
3.08477,1.0435
3.15822,10.4565
3.23166,0.1304
3.30511,9.4130
3.37856,8.0000
