Distance_(microns),Value
0.00000,7.0000
0.07345,0.1282
0.14689,3.9487
0.22034,2.0769
0.29379,1.0000
0.36723,3.1282
0.44068,2.1538
0.51413,3.7179
0.58758,4.7949
0.66102,3.6923
0.73447,4.2564
0.80792,9.5641
0.88136,12.5385
0.95481,10.3333
1.02826,17.4359
1.10170,8.7692
1.17515,10.6410
1.24860,8.1282
1.32204,6.9231
1.39549,9.5385
1.46894,5.4615
1.54239,6.4615
1.61583,5.3077
1.68928,6.5897
1.76273,5.6154
1.83617,7.8718
1.90962,2.0000
1.98307,2.0000
2.05651,3.7179
2.12996,2.4872
2.20341,5.0769
2.27685,4.1795
2.35030,3.5385
2.42375,1.1538
2.49720,3.2564
2.57064,5.5897
2.64409,0.3846
2.71754,1.2051
2.79098,0.9744
2.86443,2.501E-12
