Distance_(microns),Value
0.00000,0.0000
0.07345,2.6939
0.14689,0.6269
0.22034,0.2751
0.29379,3.5339
0.36723,1.6327
0.44068,1.0931
0.51413,3.8800
0.58758,8.0449
0.66102,14.5567
0.73447,14.8367
0.80792,19.9902
0.88136,19.7069
0.95481,18.5976
1.02826,13.6800
1.10170,7.8776
1.17515,8.5698
1.24860,7.2278
1.32204,7.6759
1.39549,5.9780
1.46894,6.1633
1.54239,5.6000
1.61583,10.0833
1.68928,14.2065
1.76273,16.3486
1.83617,19.9184
1.90962,22.6531
1.98307,13.5747
2.05651,9.7600
2.12996,8.9086
2.20341,3.2041
2.27685,4.8000
2.35030,3.8841
2.42375,6.0278
2.49720,6.6784
2.57064,5.0000
