Distance_(microns),Value
0.00000,2.0000
0.07345,2.9762
0.14689,2.9524
0.22034,3.8571
0.29379,4.9048
0.36723,5.5238
0.44068,2.0000
0.51413,3.5000
0.58758,4.4286
0.66102,6.4286
0.73447,19.4762
0.80792,30.5238
0.88136,47.4286
0.95481,69.4286
1.02826,68.3333
1.10170,44.9286
1.17515,35.1905
1.24860,21.9762
1.32204,23.0000
1.39549,15.0000
1.46894,13.4762
1.54239,10.0000
1.61583,15.4762
1.68928,7.3571
1.76273,9.7143
1.83617,5.5952
1.90962,9.4762
1.98307,8.7143
2.05651,11.0000
2.12996,11.3810
2.20341,3.4286
2.27685,5.6905
2.35030,5.5238
2.42375,7.9286
2.49720,6.6667
2.57064,5.5000
2.64409,5.7143
2.71754,2.0000
2.79098,1.0000
2.86443,2.0000
2.93788,3.8095
3.01132,5.8571
3.08477,1.0000
