Distance_(microns),Value
0.00000,20.750
0.07345,20.679
0.14689,25.173
0.22034,29.294
0.29379,31.495
0.36723,44.999
0.44068,68.256
0.51413,102.643
0.58758,140.814
0.66102,182.159
0.73447,202.472
0.80792,209.429
0.88136,225.385
0.95481,233.793
1.02826,215.041
1.10170,223.444
1.17515,202.486
1.24860,217.271
1.32204,204.635
1.39549,207.482
1.46894,176.332
1.54239,171.175
1.61583,153.730
1.68928,140.985
1.76273,130.403
1.83617,108.176
1.90962,84.807
1.98307,69.189
2.05651,48.703
2.12996,29.803
2.20341,25.260
2.27685,23.056
2.35030,17.265
2.42375,12.311
2.49720,12.283
2.57064,7.635
2.64409,5.638
2.71754,6.000
