Distance_(microns),Value
0.00000,13.7500
0.07345,9.5524
0.14689,9.4985
0.22034,15.5425
0.29379,26.8501
0.36723,39.0897
0.44068,50.6665
0.51413,59.2575
0.58758,39.8870
0.66102,30.1291
0.73447,17.2505
0.80792,10.8818
0.88136,7.6092
0.95481,3.4476
1.02826,0.5678
1.10170,4.5993
1.17515,5.5073
1.24860,0.6026
1.32204,1.8475
1.39549,4.9646
1.46894,3.6256
1.54239,3.0639
1.61583,1.1892
1.68928,5.6174
1.76273,1.0164
1.83617,3.8097
1.90962,2.7646
1.98307,1.4863
2.05651,2.7898
2.12996,2.2779
2.20341,3.6324
2.27685,1.7211
2.35030,2.8152
2.42375,4.7626
2.49720,1.6757
2.57064,0.0674
2.64409,3.5442
2.71754,3.5000
