Distance_(microns),Value
0.00000,0.0000
0.07345,2.3243
0.14689,0.0000
0.22034,7.7568
0.29379,1.1351
0.36723,2.7568
0.44068,1.4054
0.51413,2.6757
0.58758,0.0000
0.66102,1.4324
0.73447,11.2432
0.80792,13.4595
0.88136,49.6486
0.95481,53.7838
1.02826,59.5676
1.10170,42.2162
1.17515,26.2973
1.24860,2.6757
1.32204,2.0000
1.39549,5.6757
1.46894,7.1892
1.54239,2.8919
1.61583,5.5946
1.68928,1.4595
1.76273,2.8108
1.83617,2.2973
1.90962,0.0000
1.98307,0.0811
2.05651,4.8649
2.12996,0.0000
2.20341,0.4865
2.27685,0.0000
2.35030,2.7568
2.42375,2.5946
2.49720,0.6486
2.57064,7.0541
2.64409,3.5676
2.71754,2.0000
