Distance_(microns),Value
0.00000,29.083
0.07345,26.279
0.14689,22.992
0.22034,21.864
0.29379,20.657
0.36723,16.046
0.44068,14.475
0.51413,18.772
0.58758,25.773
0.66102,46.696
0.73447,87.203
0.80792,135.068
0.88136,150.694
0.95481,164.386
1.02826,176.429
1.10170,184.950
1.17515,170.200
1.24860,175.682
1.32204,154.027
1.39549,140.613
1.46894,135.896
1.54239,126.143
1.61583,115.754
1.68928,113.961
1.76273,105.520
1.83617,84.613
1.90962,79.303
1.98307,65.272
2.05651,51.167
2.12996,33.204
2.20341,37.391
2.27685,28.458
2.35030,30.457
2.42375,22.977
2.49720,24.938
2.57064,23.121
2.64409,17.363
2.71754,20.473
2.79098,15.883
2.86443,17.499
2.93788,26.000
