Distance_(microns),Value
0.00000,6.0000
0.07345,0.2353
0.14689,5.8235
0.22034,2.4706
0.29379,2.0588
0.36723,6.4706
0.44068,16.5294
0.51413,7.0588
0.58758,9.7647
0.66102,15.9412
0.73447,10.1176
0.80792,7.1176
0.88136,3.5294
0.95481,13.9412
1.02826,4.9412
1.10170,0.9412
1.17515,8.8235
1.24860,0.0000
1.32204,0.7059
1.39549,6.0588
1.46894,3.8824
1.54239,6.1765
1.61583,4.8824
1.68928,8.2353
1.76273,6.5882
1.83617,5.8824
1.90962,0.0000
1.98307,0.5294
2.05651,1.1765
2.12996,0.0000
2.20341,0.0000
2.27685,2.5882
2.35030,0.7647
2.42375,5.2941
2.49720,6.0000
