Distance_(microns),Value
0.00000,13.7500
0.07345,16.1516
0.14689,10.9618
0.22034,14.1547
0.29379,19.5392
0.36723,18.9745
0.44068,22.4896
0.51413,14.2200
0.58758,15.8320
0.66102,23.8049
0.73447,22.7704
0.80792,37.8149
0.88136,62.9655
0.95481,74.6133
1.02826,102.4600
1.10170,101.3061
1.17515,107.3527
1.24860,107.8184
1.32204,100.9612
1.39549,86.0018
1.46894,100.9847
1.54239,81.6100
1.61583,75.1847
1.68928,82.3792
1.76273,74.6782
1.83617,54.1020
1.90962,59.1373
1.98307,48.2543
2.05651,38.1900
2.12996,26.2702
2.20341,24.7959
2.27685,19.9100
2.35030,17.4857
2.42375,18.4239
2.49720,17.6602
2.57064,19.7500
