Distance_(microns),Value
0.00000,17.0000
0.07345,15.6710
0.14689,11.0188
0.22034,18.8302
0.29379,14.3437
0.36723,16.0816
0.44068,13.8253
0.51413,12.4400
0.58758,12.8653
0.66102,10.6759
0.73447,9.7347
0.80792,13.1812
0.88136,18.8473
0.95481,17.8392
1.02826,24.2800
1.10170,37.0204
1.17515,41.5910
1.24860,50.4759
1.32204,65.5616
1.39549,70.4694
1.46894,92.0204
1.54239,90.5200
1.61583,106.1510
1.68928,101.4025
1.76273,102.5967
1.83617,105.0204
1.90962,108.4988
1.98307,96.5012
2.05651,76.5200
2.12996,72.4212
2.20341,56.0204
2.27685,46.2253
2.35030,31.7714
2.42375,20.4188
2.49720,12.8131
2.57064,19.0000
