Distance_(microns),Value
0.00000,14.7500
0.07345,16.6319
0.14689,18.7313
0.22034,16.8066
0.29379,12.1157
0.36723,13.5976
0.44068,18.5291
0.51413,26.4282
0.58758,33.1392
0.66102,48.4796
0.73447,60.6814
0.80792,67.7268
0.88136,75.4681
0.95481,73.3601
1.02826,76.5873
1.10170,72.5869
1.17515,71.6080
1.24860,69.7135
1.32204,77.8116
1.39549,69.3125
1.46894,67.9183
1.54239,75.1965
1.61583,73.0499
1.68928,69.5017
1.76273,66.1503
1.83617,57.5628
1.90962,61.0914
1.98307,49.5978
2.05651,40.4363
2.12996,40.1610
2.20341,37.5512
2.27685,23.1492
2.35030,30.7825
2.42375,21.1309
2.49720,28.0055
2.57064,19.0738
2.64409,9.9391
2.71754,13.2538
2.79098,12.0000
