Distance_(microns),Value
0.00000,11.000
0.07345,11.990
0.14689,11.539
0.22034,12.382
0.29379,17.034
0.36723,18.647
0.44068,16.779
0.51413,19.735
0.58758,26.951
0.66102,34.912
0.73447,53.362
0.80792,91.911
0.88136,138.823
0.95481,174.009
1.02826,198.563
1.10170,220.294
1.17515,219.353
1.24860,204.667
1.32204,201.794
1.39549,208.785
1.46894,187.378
1.54239,174.353
1.61583,167.604
1.68928,144.501
1.76273,120.839
1.83617,106.118
1.90962,99.854
1.98307,81.177
2.05651,67.491
2.12996,49.843
2.20341,39.427
2.27685,27.736
2.35030,19.476
2.42375,14.912
2.49720,13.417
