Distance_(microns),Value
0.00000,4.000
0.07345,4.667
0.14689,4.614
0.22034,8.504
0.29379,7.747
0.36723,8.700
0.44068,6.512
0.51413,13.063
0.58758,36.441
0.66102,62.430
0.73447,101.570
0.80792,121.333
0.88136,86.074
0.95481,44.581
1.02826,22.149
1.10170,15.504
1.17515,8.848
1.24860,8.229
1.32204,8.132
1.39549,1.906
1.46894,1.928
1.54239,2.116
1.61583,5.333
1.68928,2.882
1.76273,2.372
1.83617,3.617
1.90962,3.496
1.98307,1.066
2.05651,6.006
2.12996,6.424
2.20341,0.785
2.27685,3.777
2.35030,5.168
2.42375,2.000
