Distance_(microns),Value
0.00000,3.7500
0.07345,3.9810
0.14689,3.7812
0.22034,4.8762
0.29379,9.2773
0.36723,17.6125
0.44068,21.4023
0.51413,23.3193
0.58758,28.2031
0.66102,24.9846
0.73447,20.6133
0.80792,23.8252
0.88136,21.9492
0.95481,28.3997
1.02826,23.8271
1.10170,17.0828
1.17515,17.5000
1.24860,16.1472
1.32204,16.7959
1.39549,15.9138
1.46894,9.8633
1.54239,7.1995
1.61583,7.3770
1.68928,8.4888
1.76273,5.2969
1.83617,3.1831
1.90962,5.5596
1.98307,4.7000
2.05651,3.4727
2.12996,2.8611
2.20341,3.9473
2.27685,2.8022
2.35030,2.0000
