Distance_(microns),Value
0.00000,6.0000
0.07345,20.5679
0.14689,14.1111
0.22034,19.7778
0.29379,43.5062
0.36723,65.5802
0.44068,70.8889
0.51413,76.2346
0.58758,59.2469
0.66102,31.0000
0.73447,15.7407
0.80792,10.5309
0.88136,4.1111
0.95481,1.7037
1.02826,3.6790
1.10170,6.6667
1.17515,2.0617
1.24860,4.5185
1.32204,6.0000
1.39549,6.0494
1.46894,6.9506
1.54239,5.4444
1.61583,8.5679
1.68928,9.9259
1.76273,13.7778
1.83617,6.0370
1.90962,14.7407
1.98307,10.0000
2.05651,9.2593
2.12996,5.1358
2.20341,4.5556
2.27685,2.8025
2.35030,3.4444
2.42375,4.8889
2.49720,9.1358
2.57064,2.4691
2.64409,6.617E-24
