Distance_(microns),Value
0.00000,17.750
0.07345,18.143
0.14689,20.893
0.22034,20.143
0.29379,20.500
0.36723,21.500
0.44068,21.214
0.51413,23.000
0.58758,41.214
0.66102,72.429
0.73447,105.286
0.80792,145.643
0.88136,180.643
0.95481,205.357
1.02826,214.500
1.10170,206.214
1.17515,192.714
1.24860,194.571
1.32204,191.679
1.39549,170.714
1.46894,156.929
1.54239,155.500
1.61583,132.393
1.68928,113.000
1.76273,92.821
1.83617,72.929
1.90962,56.607
1.98307,46.429
2.05651,44.000
2.12996,33.071
2.20341,30.500
2.27685,28.714
2.35030,23.393
2.42375,23.143
2.49720,25.107
2.57064,28.500
